clgx-analytics15-ef98,kafka-1,us-west1-b,n1-standard-2,stopped,false
clgx-analytics15-ef98,jenkins-pipeline-terraform-1-40,us-central1-a,n1-standard-1,stopped,false
clgx-analytics15-ef98,modelx-en02-m,us-central1-a,n1-standard-16,running,false
clgx-analytics15-ef98,modelx-en02-w-0,us-central1-a,n1-standard-16,running,false
clgx-analytics15-ef98,modelx-en02-w-1,us-central1-a,n1-standard-16,running,false
clgx-analytics15-ef98,modelx-en02-w-2,us-central1-a,n1-standard-16,running,false
clgx-analytics15-ef98,modelx-en02-w-3,us-central1-a,n1-standard-16,running,false
clgx-analytics15-ef98,modelx-en03-m,us-central1-a,n1-standard-16,running,false
clgx-analytics15-ef98,modelx-en03-w-0,us-central1-a,n1-standard-16,running,false
clgx-analytics15-ef98,modelx-en03-w-1,us-central1-a,n1-standard-16,running,false
clgx-analytics15-ef98,modelx-en03-w-2,us-central1-a,n1-standard-16,running,false
clgx-analytics15-ef98,modelx-en03-w-3,us-central1-a,n1-standard-16,running,false
clgx-analytics15-ef98,modelx-jumpbox,us-central1-c,n1-standard-1,running,false
clgx-analytics15-ef98,dt-mongo-kafka,us-west1-a,n1-standard-2,stopped,false
clgx-analytics15-ef98,dt-test,us-west1-a,n1-highcpu-96,stopped,false
clgx-analytics15-ef98,dt-test-image-build,us-west1-a,n1-highcpu-4,stopped,false
clgx-analytics15-ef98,hackathon-jumpbox,us-west1-a,n1-standard-1,stopped,false
clgx-analytics15-ef98,modelx-ca01-m,us-west1-a,n1-standard-16,stopped,false
clgx-analytics15-ef98,modelx-ca01-w-0,us-west1-a,n1-standard-16,stopped,false
clgx-analytics15-ef98,modelx-ca01-w-1,us-west1-a,n1-standard-16,stopped,false
clgx-analytics15-ef98,modelx-ca01-w-2,us-west1-a,n1-standard-16,stopped,false
clgx-analytics15-ef98,modelx-ca01-w-3,us-west1-a,n1-standard-16,stopped,false
clgx-analytics15-ef98,modelx-ca02-m,us-west1-a,n1-standard-16,stopped,false
clgx-analytics15-ef98,modelx-ca02-w-0,us-west1-a,n1-standard-16,stopped,false
clgx-analytics15-ef98,modelx-ca02-w-1,us-west1-a,n1-standard-16,stopped,false
clgx-analytics15-ef98,modelx-ca02-w-2,us-west1-a,n1-standard-16,stopped,false
clgx-analytics15-ef98,modelx-ca02-w-3,us-west1-a,n1-standard-16,stopped,false
clgx-analytics15-ef98,modelx-ca03-m,us-west1-a,n1-standard-16,running,false
clgx-analytics15-ef98,modelx-ca03-w-0,us-west1-a,n1-standard-16,running,false
clgx-analytics15-ef98,modelx-ca03-w-1,us-west1-a,n1-standard-16,running,false
clgx-analytics15-ef98,modelx-ca03-w-2,us-west1-a,n1-standard-16,running,false
clgx-analytics15-ef98,modelx-ca03-w-3,us-west1-a,n1-standard-16,running,false
clgx-analytics15-ef98,modelx-ca04-m,us-west1-a,n1-standard-16,stopped,false
clgx-analytics15-ef98,modelx-ca04-w-0,us-west1-a,n1-standard-16,stopped,false
clgx-analytics15-ef98,modelx-ca04-w-1,us-west1-a,n1-standard-16,stopped,false
clgx-analytics15-ef98,modelx-ca04-w-2,us-west1-a,n1-standard-16,stopped,false
clgx-analytics15-ef98,modelx-ca04-w-3,us-west1-a,n1-standard-16,stopped,false
clgx-analytics15-ef98,modelx-ca05-m,us-west1-a,n1-standard-16,stopped,false
clgx-analytics15-ef98,modelx-ca05-w-0,us-west1-a,n1-standard-16,stopped,false
clgx-analytics15-ef98,modelx-ca05-w-1,us-west1-a,n1-standard-16,stopped,false
clgx-analytics15-ef98,modelx-ca05-w-2,us-west1-a,n1-standard-16,stopped,false
clgx-analytics15-ef98,modelx-ca05-w-3,us-west1-a,n1-standard-16,stopped,false
clgx-analytics15-ef98,modelx-ca06-m,us-west1-a,n1-standard-96,running,false
clgx-analytics15-ef98,modelx-ca06-w-0,us-west1-a,n1-standard-96,running,false
clgx-analytics15-ef98,modelx-ca06-w-1,us-west1-a,n1-standard-96,running,false
clgx-analytics15-ef98,modelx-ca06-w-2,us-west1-a,n1-standard-96,running,false
clgx-analytics15-ef98,modelx-ca06-w-3,us-west1-a,n1-standard-96,running,false
clgx-analytics15-ef98,modelx-ca07-m,us-west1-a,n1-standard-16,stopped,false
clgx-analytics15-ef98,modelx-ca07-w-0,us-west1-a,n1-standard-16,stopped,false
clgx-analytics15-ef98,modelx-ca07-w-1,us-west1-a,n1-standard-16,stopped,false
clgx-analytics15-ef98,modelx-ca07-w-2,us-west1-a,n1-standard-16,stopped,false
clgx-analytics15-ef98,modelx-ca07-w-3,us-west1-a,n1-standard-16,stopped,false
clgx-analytics15-ef98,modelx-ca08-m,us-west1-a,n1-standard-32,stopped,false
clgx-analytics15-ef98,modelx-ca08-w-0,us-west1-a,n1-standard-16,stopped,false
clgx-analytics15-ef98,modelx-ca08-w-1,us-west1-a,n1-standard-16,stopped,false
clgx-analytics15-ef98,modelx-ca08-w-2,us-west1-a,n1-standard-16,stopped,false
clgx-analytics15-ef98,modelx-ca08-w-3,us-west1-a,n1-standard-16,stopped,false
clgx-analytics15-ef98,modelx-ca09-m,us-west1-a,n1-standard-64,running,false
clgx-analytics15-ef98,modelx-ca09-w-0,us-west1-a,n1-standard-64,running,false
clgx-analytics15-ef98,modelx-ca09-w-1,us-west1-a,n1-standard-64,running,false
clgx-analytics15-ef98,modelx-ca09-w-2,us-west1-a,n1-standard-64,running,false
clgx-analytics15-ef98,modelx-ca09-w-3,us-west1-a,n1-standard-64,running,false
clgx-analytics15-ef98,modelx-ca10-m,us-west1-a,n1-standard-32,stopped,false
clgx-analytics15-ef98,modelx-ca10-w-0,us-west1-a,n1-standard-32,running,false
clgx-analytics15-ef98,modelx-ca10-w-1,us-west1-a,n1-standard-32,running,false
clgx-analytics15-ef98,modelx-ca10-w-2,us-west1-a,n1-standard-32,running,false
clgx-analytics15-ef98,modelx-ca10-w-3,us-west1-a,n1-standard-32,running,false
clgx-analytics15-ef98,modelx-ca11-m,us-west1-a,n1-standard-32,running,false
clgx-analytics15-ef98,modelx-ca11-w-0,us-west1-a,n1-standard-32,running,false
clgx-analytics15-ef98,modelx-ca11-w-1,us-west1-a,n1-standard-32,running,false
clgx-analytics15-ef98,modelx-ca11-w-2,us-west1-a,n1-standard-32,running,false
clgx-analytics15-ef98,modelx-ca11-w-3,us-west1-a,n1-standard-32,running,false
clgx-analytics15-ef98,modelx-ca12-m,us-west1-a,n1-standard-32,running,false
clgx-analytics15-ef98,modelx-ca12-w-0,us-west1-a,n1-standard-16,running,false
clgx-analytics15-ef98,modelx-ca12-w-1,us-west1-a,n1-standard-16,running,false
clgx-analytics15-ef98,modelx-ca12-w-2,us-west1-a,n1-standard-16,running,false
clgx-analytics15-ef98,modelx-ca12-w-3,us-west1-a,n1-standard-16,running,false
clgx-analytics15-ef98,modelx-ca13-m,us-west1-a,n1-standard-32,stopped,false
clgx-analytics15-ef98,modelx-ca13-w-0,us-west1-a,n1-standard-16,running,false
clgx-analytics15-ef98,modelx-ca13-w-1,us-west1-a,n1-standard-16,running,false
clgx-analytics15-ef98,modelx-ca13-w-2,us-west1-a,n1-standard-16,running,false
clgx-analytics15-ef98,modelx-ca13-w-3,us-west1-a,n1-standard-16,running,false
clgx-analytics15-ef98,modelx-ca14-m,us-west1-a,n1-standard-32,stopped,false
clgx-analytics15-ef98,modelx-ca14-w-0,us-west1-a,n1-standard-16,stopped,false
clgx-analytics15-ef98,modelx-ca14-w-1,us-west1-a,n1-standard-16,stopped,false
clgx-analytics15-ef98,modelx-ca14-w-2,us-west1-a,n1-standard-16,stopped,false
clgx-analytics15-ef98,modelx-ca14-w-3,us-west1-a,n1-standard-16,stopped,false
clgx-analytics15-ef98,modelx-en01-m,us-west1-a,n1-standard-16,running,false
clgx-analytics15-ef98,modelx-en01-w-0,us-west1-a,n1-standard-16,running,false
clgx-analytics15-ef98,modelx-en01-w-1,us-west1-a,n1-standard-16,running,false
clgx-analytics15-ef98,modelx-en01-w-2,us-west1-a,n1-standard-16,running,false
clgx-analytics15-ef98,modelx-en01-w-3,us-west1-a,n1-standard-16,running,false
clgx-analytics15-ef98,modelx-en04-m,us-west1-a,n1-standard-16,stopped,false
clgx-analytics15-ef98,modelx-en04-w-0,us-west1-a,n1-standard-16,stopped,false
clgx-analytics15-ef98,modelx-en04-w-1,us-west1-a,n1-standard-16,stopped,false
clgx-analytics15-ef98,modelx-en04-w-2,us-west1-a,n1-standard-16,stopped,false
clgx-analytics15-ef98,modelx-en04-w-3,us-west1-a,n1-standard-16,stopped,false
clgx-analytics15-ef98,modelx-en05-m,us-west1-a,n1-standard-32,running,false
clgx-analytics15-ef98,modelx-en05-w-0,us-west1-a,n1-standard-32,running,false
clgx-analytics15-ef98,modelx-en05-w-1,us-west1-a,n1-standard-32,running,false
clgx-analytics15-ef98,modelx-en05-w-2,us-west1-a,n1-standard-32,running,false
clgx-analytics15-ef98,modelx-en05-w-3,us-west1-a,n1-standard-32,running,false
clgx-analytics2-65bd,hackathon2-gpu-m,us-west1-a,n1-standard-4,stopped,false
clgx-analytics2-65bd,hackathon2-m,us-west1-a,n1-standard-16,stopped,false
clgx-analytics2-65bd,hackathon2-w-0,us-west1-a,n1-standard-16,stopped,false
clgx-analytics2-65bd,hackathon2-w-1,us-west1-a,n1-standard-16,stopped,false
clgx-analytics2-65bd,hackathon2-w-2,us-west1-a,n1-standard-16,stopped,false
clgx-analytics2-65bd,hackathon2-w-3,us-west1-a,n1-standard-16,stopped,false
clgx-analytics4-8d69,modelx-dataprep-test-m,us-west1-a,n1-standard-16,running,false
clgx-analytics4-8d69,modelx-dataprep-test-w-0,us-west1-a,n1-standard-16,stopped,false
clgx-analytics4-8d69,modelx-dataprep-test-w-1,us-west1-a,n1-standard-16,stopped,false
clgx-analytics4-8d69,modelx-dataprep-test-w-2,us-west1-a,n1-standard-16,stopped,false
clgx-analytics4-8d69,modelx-dataprep-test-w-3,us-west1-a,n1-standard-16,stopped,false
clgx-analytics5-c675,performance-test-m,us-west1-a,n1-standard-16,stopped,false
clgx-analytics5-c675,performance-test-w-0,us-west1-a,n1-standard-16,stopped,false
clgx-analytics5-c675,performance-test-w-1,us-west1-a,n1-standard-16,stopped,false
clgx-analytics5-c675,performance-test-w-2,us-west1-a,n1-standard-16,stopped,false
clgx-analytics5-c675,performance-test-w-3,us-west1-a,n1-standard-16,stopped,false
clgx-analytics6-ffd1,rmgcpml-m,us-west1-a,n1-standard-16,stopped,false
clgx-analytics6-ffd1,rmgcpml-windows,us-west1-a,n1-standard-8,stopped,false
clgx-analytics6-ffd1,rmgcpml-windows01,us-west1-a,n1-standard-8,stopped,false
clgx-aotf-app-dev-161d,aotf-dev-ubuntu-jumpbox,us-central1-a,f1-micro,running,false
clgx-aotf-data-dev-7006,resuc1gdacao-fc,us-central1-b,n1-standard-1,running,false
clgx-aotf-data-dev-7006,resuc1gdpgao-f6,us-central1-b,n1-standard-16,running,false
clgx-aotf-data-int-6085,resuc1giacao-bc,us-central1-b,n1-standard-1,running,false
clgx-aotf-data-int-6085,resuc1gipgao-30,us-central1-b,n1-standard-16,running,false
clgx-aotf-data-uat-346d,resuc1guacao-80,us-central1-b,n1-standard-1,running,false
clgx-aotf-data-uat-346d,resuc1gupgao-90,us-central1-b,n1-standard-16,running,false
clgx-bosh-pcf-glb-prd-400c,vm-6bef876d-961c-46de-663c-9e4cab773b70,us-central1-f,custom-2-8192,running,false
clgx-bosh-pcf-glb-prd-400c,vm-70782307-8890-40fd-75ad-24c527fddcb5,us-central1-f,custom-2-12288,running,false
clgx-bosh-pcf-glb-prd-400c,vm-8c7d7319-ede0-4bac-45a9-b7ac9b6fa9d1,us-central1-f,custom-8-32768,running,false
clgx-bosh-pcf-glb-prd-400c,vm-db3b0b01-f314-4b92-5650-f507dbb412b9,us-central1-f,custom-8-32768,running,false
clgx-bosh-pcf-glb-prd-400c,vm-3fb4d46d-714f-4665-7886-a7ad68c8a041,us-central1-c,custom-8-32768,running,false
clgx-bosh-pcf-glb-prd-400c,vm-44a90b3a-63d9-49c2-54e6-3a6425e9c562,us-central1-c,custom-8-32768,running,false
clgx-bosh-pcf-glb-prd-400c,vm-49e87992-eefd-4946-6c4e-9cdd737e7815,us-central1-c,custom-2-12288,running,false
clgx-bosh-pcf-glb-prd-400c,vm-b265a4c7-167b-4cc7-49c1-5ad88cf28d54,us-central1-c,custom-2-12288,running,false
clgx-bosh-pcf-glb-prd-400c,concourse-ops-manager,us-central1-b,custom-4-8192,running,false
clgx-bosh-pcf-glb-prd-400c,vm-56e34990-6afb-4b97-4636-c3d7b0a25c50,us-central1-b,custom-2-12288,running,false
clgx-bosh-pcf-glb-prd-400c,vm-cf53137a-71e9-41ff-4473-6535055152aa,us-central1-b,custom-8-32768,running,false
clgx-bosh-pcf-glb-prd-400c,vm-d46b49d7-60d0-4feb-5555-73c407896fb0,us-central1-b,custom-8-32768,running,false
clgx-bosh-pcf-glb-prd-400c,vm-e2af9575-5e69-4834-759d-ce1fe029230a,us-central1-b,custom-2-12288,running,false
clgx-bosh-pcf-glb-prd-400c,vm-e7b0c9b8-f07a-4f71-5b48-4b8b45a32a00,us-central1-b,custom-2-12288,running,false
clgx-bosh-pcf-glb-sbx-d61f,vm-1c8b4bee-c957-40a0-6d70-a0dd3581e177,us-central1-c,n1-standard-1,running,false
clgx-bosh-pcf-glb-sbx-d61f,vm-d1b2ff29-7882-421a-73d2-15187d6e4449,us-central1-c,custom-2-4096,running,false
clgx-bosh-pcf-glb-sbx-d61f,clgx-bosh-pcf-glb-sbx-jumpbox,us-central1-b,n1-standard-2,running,false
clgx-bosh-pcf-glb-sbx-d61f,vm-56231f3a-f4ad-4ed4-49cd-e5d8ebf42532,us-central1-b,custom-2-4096,running,false
clgx-byol-import-sbx-c609,byol-ubuntu-1604,us-west1-a,n1-standard-4,running,false
clgx-cast-aip-glb-prd-d9a6,cstuc1gpansap01,us-central1-a,n1-standard-2,running,false
clgx-cast-aip-glb-prd-d9a6,cstuc1gpcmsap01,us-central1-a,n1-highmem-4,running,false
clgx-cast-aip-glb-prd-d9a6,cstuc1gpcmsap02,us-central1-a,n1-highmem-4,running,false
clgx-cast-aip-glb-prd-d9a6,cstuc1gpcmsap03,us-central1-a,n1-highmem-4,running,false
clgx-cast-aip-glb-prd-d9a6,cstuc1gpcmsap04,us-central1-a,n1-highmem-4,running,false
clgx-cast-aip-glb-prd-d9a6,cstuc1gpcmsap05,us-central1-a,n1-highmem-4,running,false
clgx-cast-aip-glb-prd-d9a6,cstuc1gpcmssl01,us-central1-a,n1-standard-8,running,false
clgx-cast-aip-glb-prd-d9a6,cstuc1gpcmssl02,us-central1-a,n1-standard-4,running,false
clgx-cast-aip-glb-prd-d9a6,cstuc1gpcmssl03,us-central1-a,n1-standard-8,running,false
clgx-cast-aip-glb-prd-d9a6,cstuc1gpcmssl04,us-central1-a,n1-standard-8,running,false
clgx-cast-aip-glb-prd-d9a6,cstuc1gpfilap01,us-central1-a,n1-highmem-4,running,false
clgx-cast-aip-glb-prd-d9a6,cstuc1gpimgap01,us-central1-a,n1-highmem-4,running,false
clgx-cast-aip-glb-prd-d9a6,cstuc1gpjkcap01,us-central1-a,n1-standard-4,running,false
clgx-cast-aip-glb-prd-d9a6,cstuc1gppgsdb01,us-central1-a,n1-highmem-8,running,false
clgx-cast-aip-glb-prd-d9a6,cstuc1gppgsdb02,us-central1-a,n1-highmem-8,running,false
clgx-cast-aip-glb-prd-d9a6,cstuc1gprptap01,us-central1-a,n1-standard-2,running,false
clgx-cast-aip-glb-prd-d9a6,cstuc1gptomap01,us-central1-a,n1-standard-2,running,false
clgx-cast-aip-glb-prd-d9a6,cstuc1gptomap02,us-central1-a,n1-standard-2,running,false
clgx-cast-aip-glb-sbx-d24d,cstuc1gbansap01,us-central1-a,n1-standard-2,running,false
clgx-cast-aip-glb-sbx-d24d,cstuc1gbcmsap01,us-central1-a,n1-highmem-4,running,false
clgx-cast-aip-glb-sbx-d24d,cstuc1gbcmsap02,us-central1-a,n1-highmem-4,running,false
clgx-cast-aip-glb-sbx-d24d,cstuc1gbcmsap02-1,us-central1-a,n1-highmem-2,running,false
clgx-cast-aip-glb-sbx-d24d,cstuc1gbcmssl01,us-central1-a,n1-standard-8,running,false
clgx-cast-aip-glb-sbx-d24d,cstuc1gbfilap01,us-central1-a,n1-highmem-4,running,false
clgx-cast-aip-glb-sbx-d24d,cstuc1gbimgap01,us-central1-a,n1-highmem-4,running,false
clgx-cast-aip-glb-sbx-d24d,cstuc1gbjkcap01,us-central1-a,n1-standard-4,running,false
clgx-cast-aip-glb-sbx-d24d,cstuc1gbpqldb01,us-central1-a,n1-highmem-8,running,false
clgx-cast-aip-glb-sbx-d24d,cstuc1gbtomap01,us-central1-a,n1-standard-2,running,false
clgx-cast-aip-glb-sbx-d24d,cstuc1gbtomap02,us-central1-a,n1-standard-2,running,false
clgx-clareity-glb-dev-d3cc,dev-ansible-central1-a-0619,us-central1-a,n1-standard-1,running,false
clgx-clareity-glb-dev-d3cc,dev-db-central-pcf-965f,us-central1-a,n1-standard-2,running,false
clgx-clareity-glb-dev-d3cc,dev-jenkins-central-e58d,us-central1-a,n1-highcpu-32,running,false
clgx-clareity-glb-dev-d3cc,dev-nexus-central-c474,us-central1-a,n1-highcpu-32,running,false
clgx-clareity-glb-prd-df51,collector-db-west-f-1ec4,us-west1-b,n1-standard-2,running,false
clgx-clareity-glb-prd-df51,collector-web-west-collector-b-a003,us-west1-b,n1-standard-2,running,false
clgx-clareity-glb-prd-df51,ct01-db-west-e,us-west1-b,n1-highmem-4,running,false
clgx-clareity-glb-prd-df51,ct01-web-west-dashboard-b,us-west1-b,n1-standard-4,running,false
clgx-clareity-glb-prd-df51,ct02-db-west-e,us-west1-b,n1-highmem-4,running,false
clgx-clareity-glb-prd-df51,ct02-web-west-dashboard-b,us-west1-b,n1-standard-4,running,false
clgx-clareity-glb-prd-df51,discover-db-west-e-8cca,us-west1-b,n1-highmem-4,running,false
clgx-clareity-glb-prd-df51,discover-web-west-discover-b-ce6a,us-west1-b,n1-standard-2,running,false
clgx-clareity-glb-prd-df51,et01-db-west-e,us-west1-b,n1-highmem-4,running,false
clgx-clareity-glb-prd-df51,et01-web-west-dashboard-b,us-west1-b,n1-standard-4,running,false
clgx-clareity-glb-prd-df51,et02-db-west-e,us-west1-b,n1-highmem-4,running,false
clgx-clareity-glb-prd-df51,et02-web-west-dashboard-b,us-west1-b,n1-standard-4,running,false
clgx-clareity-glb-prd-df51,et03-db-west-e,us-west1-b,n1-highmem-4,running,false
clgx-clareity-glb-prd-df51,et03-web-west-dashboard-b,us-west1-b,n1-standard-4,running,false
clgx-clareity-glb-prd-df51,et04-db-west-e,us-west1-b,n1-highmem-4,running,false
clgx-clareity-glb-prd-df51,et04-web-west-dashboard-b,us-west1-b,n1-standard-4,running,false
clgx-clareity-glb-prd-df51,mt01-db-west-e,us-west1-b,n1-highmem-4,running,false
clgx-clareity-glb-prd-df51,mt01-web-west-dashboard-b,us-west1-b,n1-standard-4,running,false
clgx-clareity-glb-prd-df51,mt02-db-west-e,us-west1-b,n1-highmem-4,running,false
clgx-clareity-glb-prd-df51,mt02-web-west-dashboard-b,us-west1-b,n1-standard-4,running,false
clgx-clareity-glb-prd-df51,pt01-db-west-e,us-west1-b,n1-highmem-4,running,false
clgx-clareity-glb-prd-df51,pt01-web-west-dashboard-b,us-west1-b,n1-standard-4,running,false
clgx-clareity-glb-prd-df51,pt02-db-west-e,us-west1-b,n1-highmem-4,running,false
clgx-clareity-glb-prd-df51,pt02-web-west-dashboard-b,us-west1-b,n1-standard-4,running,false
clgx-clareity-glb-prd-df51,risk-db-west-e,us-west1-b,n1-standard-32,running,false
clgx-clareity-glb-prd-df51,risk-web-west-risk-b,us-west1-b,n1-standard-2,running,false
clgx-clareity-glb-prd-df51,risk2-db-west-e-d12c,us-west1-b,n1-highmem-4,running,false
clgx-clareity-glb-prd-df51,risk2-web-west-risk2-b-e128,us-west1-b,n1-standard-2,running,false
clgx-clareity-glb-prd-df51,collector-db-west-g-f85c,us-west1-c,n1-standard-2,running,false
clgx-clareity-glb-prd-df51,collector-web-west-collector-c-c1cf,us-west1-c,n1-standard-2,running,false
clgx-clareity-glb-prd-df51,ct01-db-west-f,us-west1-c,n1-highmem-4,running,false
clgx-clareity-glb-prd-df51,ct01-web-west-dashboard-c,us-west1-c,n1-standard-4,running,false
clgx-clareity-glb-prd-df51,ct02-db-west-f,us-west1-c,n1-highmem-4,running,false
clgx-clareity-glb-prd-df51,ct02-web-west-dashboard-c,us-west1-c,n1-standard-4,running,false
clgx-clareity-glb-prd-df51,discover-db-west-f-5861,us-west1-c,n1-highmem-4,running,false
clgx-clareity-glb-prd-df51,discover-web-west-discover-c-17b7,us-west1-c,n1-standard-2,running,false
clgx-clareity-glb-prd-df51,et01-db-west-f,us-west1-c,n1-highmem-4,running,false
clgx-clareity-glb-prd-df51,et01-web-west-dashboard-c,us-west1-c,n1-standard-4,running,false
clgx-clareity-glb-prd-df51,et02-db-west-f,us-west1-c,n1-highmem-4,running,false
clgx-clareity-glb-prd-df51,et02-web-west-dashboard-c,us-west1-c,n1-standard-4,running,false
clgx-clareity-glb-prd-df51,et03-db-west-f,us-west1-c,n1-highmem-4,running,false
clgx-clareity-glb-prd-df51,et03-web-west-dashboard-c,us-west1-c,n1-standard-4,running,false
clgx-clareity-glb-prd-df51,et04-db-west-f,us-west1-c,n1-highmem-4,running,false
clgx-clareity-glb-prd-df51,et04-web-west-dashboard-c,us-west1-c,n1-standard-4,running,false
clgx-clareity-glb-prd-df51,mt01-db-west-f,us-west1-c,n1-highmem-4,running,false
clgx-clareity-glb-prd-df51,mt01-web-west-dashboard-c,us-west1-c,n1-standard-4,running,false
clgx-clareity-glb-prd-df51,mt02-db-west-f,us-west1-c,n1-highmem-4,running,false
clgx-clareity-glb-prd-df51,mt02-web-west-dashboard-c,us-west1-c,n1-standard-4,running,false
clgx-clareity-glb-prd-df51,pt01-db-west-f,us-west1-c,n1-highmem-4,running,false
clgx-clareity-glb-prd-df51,pt01-web-west-dashboard-c,us-west1-c,n1-standard-4,running,false
clgx-clareity-glb-prd-df51,pt02-db-west-f,us-west1-c,n1-highmem-4,running,false
clgx-clareity-glb-prd-df51,pt02-web-west-dashboard-c,us-west1-c,n1-standard-4,running,false
clgx-clareity-glb-prd-df51,risk-db-west-f,us-west1-c,n1-standard-32,running,false
